Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
PGK1	III	137746	138996	[137848, 137852, 138903, 138906, 138910, 138963, 138971, 138991]	[17, 3, 55, 2, 1, 6, 1, 92]
YCR013C	III	138402	139049	[138903, 138906, 138910, 138963, 138971, 138991, 139010, 139024, 139033, 139045]	[55, 2, 1, 6, 1, 92, 12, 18, 2, 9]
POL4	III	139185	140933	[139186, 139189, 139192, 139200, 139201, 139209, 139211, 139213, 139223, 139228, 139235, 139238, 139243, 139248, 139264, 139274, 139279, 139283, 139364, 139376, 139405, 139406, 139407, 139410, 139415, 139436, 139440, 139442, 139443, 139457, 139462, 139476, 139476, 139582, 139593, 139593, 139598, 139629, 139641, 139657, 139669, 139730, 139742, 139742, 139777, 139789, 139821, 139825, 139827, 139830, 139836, 139876, 139892, 139893, 139896, 139944, 139968, 139987, 140007, 140140, 140148, 140149, 140184, 140200, 140205, 140209, 140318, 140326, 140456, 140514, 140534, 140547, 140631, 140676, 140685, 140700, 140794, 140827, 140838, 140907, 140931]	[32, 1, 138, 1, 6, 20, 6, 10, 49, 1, 13, 196, 14, 19, 103, 2, 82, 15, 1, 12, 11, 147, 8, 13, 4, 90, 43, 1, 30, 6, 72, 8, 11, 22, 114, 34, 2, 99, 60, 120, 343, 14, 341, 21, 72, 29, 19, 7, 6, 1, 25, 6, 1, 1, 27, 22, 18, 5, 67, 12, 3, 15, 44, 3, 33, 17, 5, 2, 5, 26, 40, 6, 7, 12, 28, 1, 28, 5, 1, 3, 43]
CTO1	III	141217	142170	[141237, 141238, 141239, 141245, 141264, 141272, 141278, 141283, 141289, 141356, 141362, 141390, 141394, 141402, 141417, 141422, 141430, 141455, 141483, 141493, 141529, 141549, 141573, 141573, 141578, 141585, 141610, 141639, 141644, 141647, 141655, 141707, 141719, 141814, 141876, 141887, 141888, 141898, 141997, 142002, 142032, 142033, 142045, 142051, 142053, 142061, 142084, 142088]	[1, 21, 52, 19, 19, 1, 149, 1, 452, 38, 1, 4, 45, 86, 2, 85, 17, 24, 43, 61, 12, 19, 11, 13, 4, 10, 34, 19, 24, 8, 12, 9, 21, 29, 13, 4, 54, 1, 53, 1, 3, 46, 1, 1, 44, 3, 1, 19]
YCR016W	III	143634	144506	[143699, 143720, 143742, 143746, 143766, 143870, 143928, 143932, 143947, 144034, 144039, 144097, 144133, 144153, 144156, 144159, 144187, 144248, 144254, 144259, 144287, 144367, 144379, 144386, 144400, 144420, 144462, 144495]	[10, 41, 26, 38, 2, 227, 81, 51, 10, 21, 23, 5, 1, 30, 6, 6, 7, 2, 2, 127, 3, 54, 1, 23, 23, 34, 106, 91]
CWH43	III	144773	147634	[144802, 144854, 144858, 144896, 145056, 145062, 145117, 145122, 145170, 145216, 145278, 145284, 145302, 145358, 145440, 145445, 145445, 145454, 145528, 145647, 145750, 145753, 145851, 145858, 145859, 145862, 146047, 146058, 146062, 146115, 146178, 146346, 146390, 146479, 146751, 146945, 146962, 147174, 147192, 147209, 147238, 147263, 147267, 147357, 147564, 147616]	[7, 1, 59, 15, 16, 1, 20, 1, 21, 2, 36, 40, 5, 1, 58, 1, 10, 27, 19, 32, 1, 21, 3, 32, 3, 31, 18, 16, 8, 28, 20, 30, 436, 3, 6, 9, 12, 35, 39, 41, 25, 1, 1, 10, 1, 7]
SRD1	III	148238	148903	[148256, 148380, 148475, 148502, 148534, 148577, 148615]	[2, 59, 2, 47, 24, 3, 13]
YCR018C-A	III	151608	151862	[151616, 151623, 151629, 151631, 151638, 151641, 151644, 151646, 151650, 151652, 151654, 151658, 151659, 151659, 151662, 151667, 151669, 151675, 151676, 151681, 151683, 151692, 151694, 151697, 151700, 151701, 151703, 151707, 151707, 151714, 151715, 151723, 151729, 151755, 151764, 151773, 151776, 151783, 151787, 151789, 151799, 151807, 151810, 151814, 151816, 151816, 151819, 151823, 151827, 151833, 151850, 151853, 151859, 151862, 151862]	[10, 1, 7, 6, 5, 2, 5, 5, 2, 1, 16, 3, 3, 1, 10, 7, 11, 4, 4, 6, 2, 7, 1, 3, 1, 1, 1, 6, 1, 1, 2, 2, 1, 1, 2, 2, 141, 6, 1, 98, 161, 2, 2, 18, 16, 8, 124, 331, 84, 11, 13, 95, 9, 61, 10]
MAK32	III	152837	153928	[152858, 152866, 152889, 152894, 152908, 152949, 152981, 152982, 152983, 152986, 152986, 153011, 153022, 153026, 153036, 153045, 153048, 153081, 153084, 153085, 153141, 153204, 153220, 153236, 153254, 153257, 153303, 153309, 153338, 153342, 153364, 153372, 153383, 153386, 153418, 153452, 153459, 153464, 153492, 153515, 153539, 153542, 153546, 153557, 153593, 153601, 153668, 153672, 153694, 153753, 153756, 153760, 153807, 153813, 153816, 153816, 153837, 153882, 153906]	[90, 2, 40, 225, 17, 5, 1, 59, 1, 1, 136, 16, 2, 415, 473, 99, 1, 85, 1, 1, 20, 406, 14, 1, 8, 1, 36, 1, 49, 126, 88, 4, 13, 2, 65, 8, 188, 39, 130, 2, 57, 1, 19, 15, 179, 122, 1, 4, 20, 90, 20, 2, 7, 3, 19, 155, 1, 8, 22]
PET18	III	154012	154659	[154031, 154082, 154097, 154141, 154149, 154155, 154264, 154266, 154269, 154271, 154271, 154272, 154277, 154282, 154284, 154305, 154310, 154325, 154394, 154395, 154399, 154448, 154470, 154498, 154528, 154584, 154591, 154594, 154642, 154643, 154646, 154657]	[1, 1, 3, 20, 171, 1, 17, 63, 6, 200, 38, 1, 7, 29, 5, 128, 1, 12, 1, 1, 30, 26, 6, 23, 10, 53, 299, 7, 2, 69, 1, 14]
MAK31	III	154830	155096	[154849, 154958, 154968, 154975, 154977, 154981, 154996, 155013, 155037, 155080, 155094]	[84, 20, 6, 103, 4, 4, 7, 1, 11, 108, 149]
HTL1	III	155320	155556	[155521]	[25]
HSP30	III	156109	157107	[156121, 156132, 156158, 156209, 156238, 156240, 156244, 156246, 156276, 156297, 156315, 156323, 156365, 156396, 156436, 156436, 156439, 156442, 156443, 156462, 156501, 156521, 156521, 156527, 156584, 156624, 156639, 156658, 156670, 156686, 156716, 156720, 156758, 156770, 156794, 156795, 156819, 156824, 156890, 156919, 156921, 156961, 156969, 157001, 157016, 157021, 157028, 157044, 157057, 157077]	[249, 7, 391, 5, 67, 2, 9, 217, 1073, 45, 63, 69, 168, 41, 16, 1, 12, 56, 108, 219, 46, 59, 46, 85, 60, 89, 31, 37, 32, 49, 20, 48, 62, 38, 22, 100, 49, 342, 4, 33, 2, 81, 92, 34, 17, 1, 115, 2, 1, 44]
YCR022C	III	157421	157765	[157435, 157440, 157443, 157447, 157451, 157455, 157461, 157465, 157467, 157469, 157470, 157474, 157481, 157483, 157490, 157497, 157498, 157498, 157503, 157509, 157521, 157529, 157545, 157548, 157551, 157560, 157571, 157575, 157575, 157579, 157580, 157584, 157588, 157589, 157615, 157631, 157651, 157659, 157665, 157668, 157672, 157672, 157678, 157704, 157712, 157715, 157721, 157724, 157728, 157735, 157738, 157744, 157745, 157757, 157762, 157765, 157765]	[5, 251, 4, 3, 2, 475, 24, 104, 13, 182, 11, 1, 3, 1, 12, 12, 2, 6, 3, 2, 2, 14, 77, 12, 60, 15, 21, 2, 339, 6, 5, 230, 24, 185, 52, 47, 8, 4, 1, 224, 11, 47, 24, 27, 45, 3, 1, 21, 31, 58, 11, 49, 1, 17, 3, 47, 32]
YCR023C	III	158538	160373	[158539, 158540, 158541, 158543, 158545, 158548, 158576, 158578, 158588, 158606, 158635, 158660, 158690, 158727, 158745, 158845, 158850, 158852, 158881, 158884, 158945, 158958, 159004, 159007, 159028, 159031, 159068, 159073, 159134, 159165, 159206, 159216, 159219, 159223, 159228, 159236, 159243, 159246, 159247, 159250, 159358, 159370, 159373, 159375, 159403, 159446, 159457, 159462, 159472, 159501, 159541, 159546, 159666, 159707, 159743, 159753, 159757, 159788, 159827, 159891, 159918, 159981, 160023, 160069, 160114, 160119, 160150, 160158, 160182, 160213, 160243, 160246, 160267, 160313, 160323, 160330, 160334, 160336, 160338]	[77, 1, 11, 44, 97, 83, 143, 29, 2, 14, 1, 1, 32, 4, 520, 19, 25, 4, 2, 48, 110, 6, 7, 3, 17, 62, 21, 71, 17, 341, 20, 186, 47, 69, 42, 1, 1, 31, 48, 60, 86, 33, 36, 25, 16, 21, 2, 26, 100, 5, 93, 15, 175, 11, 1, 2, 11, 4, 90, 153, 55, 44, 47, 32, 53, 10, 390, 1, 184, 1, 1, 127, 48, 34, 15, 10, 4, 79, 17]
SLM5	III	160744	162222	[160763, 160775, 160777, 160782, 160789, 160806, 160907, 161011, 161050, 161054, 161081, 161128, 161134, 161368, 161463, 161579, 161606, 161609, 161728, 161733, 161750, 161779, 161826, 161856, 161958, 161960, 162103, 162107, 162126, 162131, 162217]	[26, 5, 75, 4, 1, 5, 7, 102, 101, 1, 37, 2, 54, 6, 1, 2, 2, 1, 7, 3, 4, 1, 95, 69, 1, 41, 44, 7, 47, 6, 4]
YCR024C-B	III	162599	162865	[162637, 162641, 162665, 162685, 162719, 162723, 162757, 162817, 162860]	[76, 4, 4, 20, 1, 32, 103, 40, 1]
PMP1	III	162945	163067	[162945, 163017, 163041, 163053, 163064]	[5, 3, 203, 6, 4]
YCR025C	III	163446	163856	[163446, 163450, 163453, 163454, 163460, 163461, 163471, 163471, 163475, 163481, 163489, 163509, 163524, 163532, 163535, 163539, 163542, 163551, 163554, 163555, 163569, 163573, 163576, 163582, 163604, 163611, 163616, 163619, 163624, 163624, 163627, 163627, 163631, 163631, 163632, 163673, 163691, 163705, 163706, 163710, 163712, 163712, 163715, 163720, 163724, 163724, 163729, 163732, 163735, 163740, 163745, 163745, 163757, 163758, 163772, 163772, 163778, 163778, 163781, 163785, 163789, 163792, 163801, 163810, 163815, 163818, 163823, 163835, 163836, 163841, 163844, 163847, 163852, 163854, 163855]	[3, 6, 62, 8, 31, 6, 75, 8, 7, 6, 19, 1, 14, 1, 3, 8, 4, 5, 1, 2, 113, 1, 1, 5, 2, 2, 5, 12, 26, 4, 86, 1, 3225, 1, 4, 3, 6, 6, 52, 81, 3, 8, 98, 6, 26, 1, 5, 1, 161, 32, 1, 18, 219, 6, 18, 1, 3, 79, 76, 2, 121, 11, 3, 78, 1, 8, 14, 11, 3, 1, 13, 4, 98, 64, 3]
NPP1	III	164111	166339	[164122, 164129, 164130, 164135, 164144, 164149, 164164, 164168, 164191, 164210, 164223, 164237, 164245, 164250, 164267, 164272, 164273, 164274, 164275, 164280, 164280, 164283, 164284, 164290, 164291, 164296, 164298, 164301, 164301, 164302, 164303, 164304, 164306, 164309, 164310, 164315, 164318, 164349, 164355, 164356, 164360, 164361, 164363, 164364, 164367, 164372, 164373, 164380, 164381, 164390, 164399, 164453, 164473, 164507, 164521, 164528, 164533, 164538, 164542, 164549, 164553, 164557, 164558, 164558, 164559, 164589, 164650, 164686, 164713, 164732, 164757, 164761, 164796, 164813, 164830, 164836, 164838, 164841, 164982, 165012, 165012, 165074, 165091, 165098, 165133, 165151, 165176, 165192, 165235, 165239, 165292, 165296, 165300, 165303, 165467, 165512, 165602, 165606, 165634, 165643, 165647, 165651, 165750, 165762, 165768, 165782, 165851, 165903, 165917, 165927, 165938, 165945, 165966, 165968, 165975, 165995, 166126, 166127, 166133, 166148, 166169, 166228, 166242, 166246, 166262, 166271, 166279, 166283, 166284, 166291, 166294]	[2, 2, 14, 4, 3, 1, 2, 1, 10, 10, 2, 10, 1, 14, 5, 19, 67, 23, 24, 1, 58, 6, 113, 38, 112, 53, 63, 7, 55, 2, 71, 17, 3, 100, 36, 2, 31, 26, 14, 13, 2, 40, 120, 25, 2, 15, 25, 4, 50, 11, 173, 3, 31, 119, 15, 104, 1, 2, 14, 4, 36, 28, 122, 9, 1, 2, 136, 1, 40, 43, 10, 54, 201, 7, 2, 36, 1, 31, 143, 226, 13, 73, 1, 6, 75, 7, 76, 1, 4, 39, 11, 20, 13, 77, 27, 58, 3, 5, 28, 14, 1, 301, 1, 4, 1, 16, 4, 5, 6, 65, 2, 1, 5, 1, 98, 40, 46, 48, 7, 16, 35, 1, 34, 14, 16, 21, 1, 83, 30, 30, 9]
RHB1	III	167370	167999	[167415, 167420, 167583, 167679, 167717, 167731, 167851, 167870, 167897, 167903, 167936, 167994]	[11, 9, 1, 8, 7, 4, 1, 31, 7, 2, 37, 6]
FEN2	III	170886	172424	[170887, 170893, 170906, 171003, 171008, 171012, 171030, 171059, 171067, 171074, 171081, 171106, 171235, 171242, 171326, 171353, 171401, 171402, 171420, 171420, 171425, 171435, 171534, 171599, 171711, 171713, 171751, 171873, 171893, 171896, 171900, 171908, 171908, 172035, 172065, 172070, 172074, 172179, 172199, 172222, 172226, 172230, 172237, 172251, 172263, 172362, 172387, 172396, 172400]	[23, 254, 108, 54, 10, 26, 2, 1, 34, 42, 1, 5, 3, 66, 30, 2, 3, 27, 8, 1, 28, 3, 1, 107, 1, 8, 18, 4, 26, 8, 41, 56, 9, 1, 18, 46, 6, 26, 15, 22, 1, 1, 89, 24, 13, 1, 38, 52, 12]
RIM1	III	172950	173440	[173343, 173362, 173365, 173368, 173405, 173414]	[74, 3, 1, 7, 8, 6]
SYP1	III	173826	176438	[173837, 173841, 173959, 173967, 173976, 174021, 174024, 174103, 174141, 174188, 174289, 174345, 174488, 174499, 174556, 174778, 174906, 174938, 175108, 175159, 175172, 175258, 175274, 175335, 175409, 175427, 175483, 175484, 175486, 175486, 175487, 175488, 175492, 175497, 175604, 175611, 175629, 175724, 175773, 175794, 175844, 175847, 175859, 175875, 175909, 175921, 175925, 176016, 176067, 176078, 176089, 176196, 176228, 176233, 176372, 176379, 176387, 176388, 176392, 176395, 176436]	[46, 12, 410, 67, 1, 2, 42, 3, 18, 15, 46, 41, 9, 6, 16, 1, 14, 3, 1, 49, 3, 44, 5, 128, 13, 33, 54, 301, 2, 1, 5, 2, 179, 45, 89, 22, 12, 3, 75, 35, 1, 17, 38, 30, 7, 2, 35, 4, 33, 1, 16, 2, 13, 1, 159, 11, 222, 163, 1, 10, 4]
RPS14A	III	177500	178220	[177582, 177590, 177623, 177644, 177669, 177692, 177724, 177733, 177748, 177825, 177830, 177902, 178124, 178132]	[20, 84, 20, 6, 12, 18, 1, 120, 3, 7, 31, 21, 10, 18]
BPH1	III	179520	186023	[179675, 179691, 179710, 179717, 179803, 179806, 179826, 179831, 179847, 180056, 180159, 180293, 180424, 180427, 180464, 180523, 180527, 180527, 180531, 180567, 180616, 180804, 180863, 180908, 180990, 180995, 181003, 181208, 181263, 181267, 181545, 181623, 181628, 181628, 181735, 181757, 181834, 181914, 181937, 182013, 182019, 182088, 182403, 182405, 182431, 182450, 182529, 182670, 182674, 182721, 182752, 182782, 182785, 182878, 182901, 182977, 183110, 183123, 183212, 183218, 183244, 183256, 183327, 183338, 183373, 183497, 183837, 183889, 184002, 184019, 184023, 184041, 184131, 184188, 184245, 184251, 184269, 184297, 184325, 184372, 184487, 184505, 184571, 184576, 184605, 184630, 184679, 184743, 184871, 184880, 184887, 184898, 184932, 184935, 184940, 184956, 184970, 184976, 185006, 185030, 185082, 185095, 185164, 185165, 185181, 185185, 185237, 185249, 185277, 185384, 185417, 185454, 185461, 185537, 185540, 185574, 185600, 185602, 185606, 185612, 185649, 185702, 185735, 185757, 185759, 185784, 185861, 185875, 185879, 185891, 185901, 185924, 185925, 185933, 185939, 185941, 185945, 185955, 185967, 185971, 185975]	[6, 3, 5, 47, 1, 84, 10, 3, 17, 31, 37, 11, 109, 6, 16, 18, 2, 10, 1, 10, 22, 5, 69, 4, 30, 2, 4, 39, 26, 4, 6, 31, 2, 1, 8, 6, 273, 2, 31, 2, 116, 24, 7, 1, 10, 118, 149, 226, 1, 3, 3, 49, 44, 17, 19, 1, 2, 26, 39, 3, 52, 6, 46, 1, 33, 5, 2, 1, 4, 92, 1, 19, 25, 15, 6, 14, 19, 8, 1, 9, 28, 3, 8, 17, 14, 16, 5, 51, 109, 28, 1, 269, 13, 76, 2, 31, 14, 7, 100, 1, 2, 33, 26, 2, 27, 19, 9, 72, 2, 84, 3, 21, 9, 17, 8, 97, 7, 2, 123, 17, 6, 6, 1, 37, 55, 335, 391, 18, 12, 12, 11, 26, 82, 52, 6, 11, 18, 6, 5, 1, 12]
SNT1	III	186489	190169	[186526, 186544, 186559, 186584, 186686, 186710, 186731, 186747, 186755, 186831, 186836, 186870, 186892, 186932, 186936, 187034, 187038, 187045, 187049, 187054, 187156, 187162, 187194, 187198, 187199, 187206, 187236, 187359, 187359, 187412, 187418, 187455, 187563, 187578, 187633, 187707, 187767, 187770, 187794, 187825, 188090, 188095, 188103, 188108, 188122, 188168, 188270, 188298, 188402, 188407, 188434, 188474, 188514, 188582, 188586, 188600, 188617, 188757, 188833, 188856, 188862, 188866, 188866, 188868, 188970, 189021, 189125, 189188, 189221, 189261, 189339, 189345, 189391, 189475, 189476, 189493, 189505, 189507, 189569, 189584, 189605, 189680, 189686, 189789, 189796, 189801, 189823, 189827, 189842, 189849, 189857, 189866, 189873, 189907, 189911, 189993, 189997, 190041, 190048, 190059, 190063, 190083, 190092, 190095, 190098, 190122]	[81, 1, 16, 384, 26, 1, 20, 26, 61, 33, 8, 109, 21, 11, 12, 29, 2, 135, 4, 60, 13, 39, 46, 51, 1, 32, 115, 234, 42, 179, 54, 18, 90, 6, 6, 32, 47, 1, 13, 3, 11, 2, 4, 16, 16, 64, 14, 3, 3, 22, 1, 310, 24, 5, 41, 7, 21, 1, 5, 131, 6, 1, 3, 189, 3, 18, 11, 15, 266, 33, 8, 9, 18, 2, 40, 10, 14, 126, 10, 20, 13, 74, 1, 169, 4, 1, 244, 1, 26, 3, 252, 7, 127, 5, 62, 2, 11, 28, 5, 39, 4, 6, 173, 169, 3, 6]
ELO2	III	190592	191635	[190594, 190595, 190649, 190650, 190653, 191043, 191049, 191139, 191502, 191523, 191597]	[1, 54, 4, 1, 32, 6, 12, 89, 70, 27, 12]
RRP43	III	191834	193018	[191889, 191895, 191977, 191982, 192893, 192900]	[5, 32, 1, 65, 19, 1]
RBK1	III	193297	194298	[193339, 193390, 193403, 193403, 193421, 193428, 193438, 193457, 193538, 193546, 193561, 193565, 193585, 193587, 193602, 193604, 193777, 193781, 193782, 193804, 193829, 193830, 193835, 193891, 193895, 193946, 194002, 194006, 194010, 194084, 194160, 194175, 194180, 194186, 194194, 194260, 194266, 194270, 194272, 194280, 194293, 194294, 194294]	[54, 17, 1, 5, 10, 48, 83, 34, 86, 13, 276, 21, 44, 6, 152, 46, 106, 2, 10, 4, 3, 1, 57, 1, 254, 90, 24, 1, 155, 33, 44, 14, 4, 4, 196, 4, 46, 146, 21, 14, 12, 20, 5]
PHO87	III	194414	197185	[194435, 194508, 194517, 194525, 194535, 194539, 194545, 194554, 194559, 194597, 194604, 194612, 194613, 194640, 194652, 194654, 194685, 194711, 194718, 194756, 194777, 194881, 194890, 194917, 194918, 194922, 194955, 194977, 195024, 195033, 195038, 195068, 195149, 195221, 195264, 195273, 195290, 195294, 195297, 195316, 195334, 195338, 195341, 195411, 195416, 195463, 195468, 195518, 195522, 195669, 195684, 195741, 195990, 195996, 196004, 196061, 196082, 196083, 196086, 196138, 196143, 196144, 196148, 196212, 196252, 196457, 196466, 196471, 196590, 196725, 196856, 196861, 196927, 196927, 196937, 197076]	[94, 89, 23, 27, 58, 29, 118, 123, 134, 34, 2, 1, 447, 1, 2, 1, 3, 22, 24, 6, 193, 7, 23, 66, 106, 67, 81, 16, 116, 26, 10, 39, 10, 47, 4, 5, 280, 2, 70, 2, 40, 1, 7, 1, 85, 1, 62, 12, 2, 58, 1, 6, 1, 207, 1, 23, 68, 1, 38, 2, 3, 14, 281, 29, 1, 3, 10, 41, 2, 26, 64, 1, 57, 1, 12, 7]
BUD5	III	197621	199549	[197636, 197726, 197732, 197755, 197761, 197767, 197778, 197778, 197796, 197842, 197887, 197909, 197923, 197951, 198056, 198098, 198108, 198118, 198309, 198315, 198428, 198658, 198685, 198724, 198743, 198816, 198822, 198836, 198841, 199015, 199022, 199026, 199039, 199064, 199091, 199093, 199101, 199121, 199183, 199186, 199191, 199191, 199199, 199207, 199218, 199224, 199239, 199338, 199375, 199387, 199423, 199427, 199530]	[8, 47, 4, 46, 25, 160, 7, 43, 12, 1, 12, 6, 27, 29, 32, 15, 22, 18, 1, 2, 10, 27, 3, 1, 12, 5, 24, 77, 1, 68, 12, 15, 1, 182, 83, 13, 96, 10, 44, 5, 14, 45, 1, 14, 34, 13, 2, 2, 2, 1, 1, 2, 2]
YCR038W-A	III	199293	199418	[199338, 199375, 199387]	[2, 2, 1]
MATALPHA2	III	199546	200178	[199578, 199582, 199586, 199852, 199907, 200003]	[1, 3, 8, 1, 7, 1]
MATALPHA1	III	200442	200969	[200508, 200544, 200609, 200646, 200744, 200751, 200755, 200758, 200764, 200768, 200772, 200779, 200790, 200795, 200796, 200799, 200799, 200801, 200801, 200802, 200805, 200808, 200817, 200825, 200825, 200828, 200830, 200831, 200836, 200837, 200838, 200841, 200854, 200857, 200859, 200859, 200865, 200867, 200871, 200875, 200877, 200881, 200902, 200921, 200925, 200929, 200931, 200936]	[2, 1, 1, 2, 3, 5, 20, 1, 11, 3, 3, 5, 1, 5, 34, 13, 2, 2, 6, 8, 14, 25, 1, 3, 1, 18, 22, 9, 13, 5, 44, 27, 25, 643, 4, 1, 15, 22, 4, 17, 6, 1, 12, 1, 21, 11, 4, 3]
YCR041W	III	200911	201243	[200921, 200925, 200929, 200931, 200936, 201034, 201036, 201044, 201055, 201058, 201065, 201077, 201101, 201139, 201161, 201196, 201216]	[1, 21, 11, 4, 3, 10, 3, 13, 41, 3, 4, 23, 15, 2, 59, 30, 41]
TAF2	III	201174	205397	[201196, 201216, 201254, 201257, 201293, 201300, 201341, 201382, 201507, 201512, 201526, 201606, 201620, 201646, 201930, 201989, 201993, 202056, 202059, 202060, 202203, 202211, 202609, 202676, 202680, 202681, 202808, 202853, 202857, 202965, 203163, 203166, 203429, 203433, 203842, 203845, 204229, 204231, 204695, 204698, 204724, 205133, 205138, 205144, 205149, 205224, 205225, 205228, 205281, 205334, 205391, 205396]	[30, 41, 14, 2, 24, 3, 1, 32, 1, 662, 2, 173, 16, 17, 31, 63, 1, 12, 1, 7, 1, 30, 14, 33, 1, 29, 43, 45, 5, 62, 10, 12, 13, 28, 1, 6, 1, 2, 1, 8, 14, 19, 3, 5, 47, 27, 3, 115, 2, 24, 1, 3]
YCR043C	III	206261	206644	[206264, 206272, 206276, 206277, 206348, 206357, 206360, 206384, 206396, 206400, 206414, 206425, 206534, 206542, 206554, 206557, 206567, 206580, 206606, 206643]	[115, 16, 2, 1, 218, 13, 16, 59, 72, 1, 111, 21, 1, 23, 1, 107, 6, 4, 56, 10]
PER1	III	206877	207950	[206905, 206965, 206976, 207023, 207023, 207024, 207025, 207028, 207150, 207215, 207325, 207346, 207644, 207648, 207788, 207790, 207793, 207898, 207903]	[70, 1, 258, 2, 1, 2, 1, 58, 198, 50, 20, 6, 5, 6, 34, 1, 123, 1, 96]
RRT12	III	208135	209610	[208247, 208251, 208254, 208262, 208265, 208332, 208416, 208418, 208426, 208450, 208456, 208484, 208579, 208610, 208666, 208693, 208702, 208702, 208731, 208775, 208776, 208861, 208934, 208939, 208941, 208955, 208977, 208986, 208992, 209002, 209008, 209013, 209026, 209030, 209032, 209042, 209055, 209065, 209078, 209082, 209086, 209086, 209091, 209096, 209134, 209243, 209250, 209276, 209350, 209404, 209419, 209426, 209487, 209489, 209490, 209495, 209566, 209579, 209583, 209597, 209604]	[135, 20, 25, 42, 11, 10, 48, 13, 1, 300, 78, 2, 3, 81, 6, 2, 47, 1, 25, 9, 63, 1, 100, 2, 4, 28, 17, 161, 43, 169, 44, 6, 172, 18, 27, 2, 84, 64, 27, 14, 4, 9, 34, 5, 82, 166, 1, 38, 7, 22, 3, 28, 343, 36, 3, 148, 521, 7, 2, 140, 1]
YCR045W-A	III	208751	209101	[208775, 208776, 208861, 208934, 208939, 208941, 208955, 208977, 208986, 208992, 209002, 209008, 209013, 209026, 209030, 209032, 209042, 209055, 209065, 209078, 209082, 209086, 209086, 209091, 209096]	[9, 63, 1, 100, 2, 4, 28, 17, 161, 43, 169, 44, 6, 172, 18, 27, 2, 84, 64, 27, 14, 4, 9, 34, 5]
IMG1	III	209914	210423	[209948, 209964, 209988, 210002, 210007, 210012, 210030, 210034, 210038, 210096, 210263, 210320, 210356, 210389, 210396]	[19, 27, 12, 13, 12, 16, 8, 31, 1, 29, 1, 12, 7, 44, 6]
BUD23	III	210718	211545	[210786, 210787, 210791, 210891, 210896, 211190, 211304]	[2, 6, 187, 3, 118, 1, 10]
YCR047W-A	III	211301	211507	[211304]	[10]
YCR049C	III	211871	212317	[211872, 211904, 211918, 211968, 211973, 211979, 211987, 212005, 212029, 212033, 212038, 212055, 212069, 212088, 212091, 212101, 212126, 212142, 212153, 212155, 212166, 212170, 212177, 212191, 212288, 212303, 212317]	[1, 10, 18, 3, 2, 1, 29, 1, 1, 13, 3, 147, 86, 123, 1, 19, 95, 9, 79, 5, 19, 53, 3, 208, 9, 2, 245]
ARE1	III	211929	213761	[211968, 211973, 211979, 211987, 212005, 212029, 212033, 212038, 212055, 212069, 212088, 212091, 212101, 212126, 212142, 212153, 212155, 212166, 212170, 212177, 212191, 212288, 212303, 212317, 212323, 212327, 212327, 212330, 212333, 212354, 212368, 212385, 212450, 212492, 212496, 212504, 212506, 212508, 212510, 212533, 212549, 212577, 212620, 212625, 212703, 212709, 212760, 212768, 212822, 212900, 212940, 212947, 213001, 213013, 213027, 213036, 213057, 213061, 213063, 213090, 213096, 213099, 213102, 213160, 213177, 213194, 213200, 213213, 213215, 213247, 213261, 213300, 213338, 213412, 213448, 213456, 213504, 213574, 213583, 213718, 213725, 213732, 213740, 213751, 213754, 213759]	[3, 2, 1, 29, 1, 1, 13, 3, 147, 86, 123, 1, 19, 95, 9, 79, 5, 19, 53, 3, 208, 9, 2, 245, 19, 153, 7, 98, 21, 169, 76, 5, 33, 12, 43, 122, 29, 4, 30, 15, 1, 44, 23, 25, 2, 29, 69, 1, 44, 43, 32, 126, 87, 33, 159, 17, 81, 1, 7, 31, 12, 676, 1, 71, 54, 195, 61, 6, 4, 270, 242, 22, 87, 31, 41, 16, 12, 27, 199, 3, 13, 1, 12, 48, 166, 2]
YCR050C	III	213464	213772	[213504, 213574, 213583, 213718, 213725, 213732, 213740, 213751, 213754, 213759, 213764, 213767, 213771]	[12, 27, 199, 3, 13, 1, 12, 48, 166, 2, 3, 1, 13]
YCR051W	III	214071	214739	[214151, 214156, 214194, 214205, 214217, 214299, 214302, 214303, 214328, 214348, 214363, 214374, 214433, 214437, 214486, 214489, 214495, 214506, 214533, 214533, 214591, 214609, 214614, 214665, 214673, 214680, 214681, 214693, 214698, 214712]	[9, 1, 85, 33, 241, 48, 1, 20, 53, 3, 2, 104, 9, 35, 45, 2, 125, 52, 38, 1, 95, 1, 59, 1, 1, 30, 1, 6, 65, 1]
RSC6	III	214994	216445	[215291, 215296, 215407, 215409, 215413, 215475, 215495, 215763, 215776, 216058, 216064, 216442]	[97, 3, 12, 9, 69, 3, 16, 5, 22, 2, 4, 9]
THR4	III	216697	218241	[216727, 216730, 216742, 216785, 216789, 216816, 216907, 216935, 217058, 217248, 217345, 217407, 217466, 217489, 217538, 217663, 217821, 217829, 217851, 217860, 217918, 217953, 217983, 218038, 218198]	[17, 14, 53, 100, 8, 184, 65, 349, 6, 3, 4, 4, 9, 2, 1, 54, 80, 2, 8, 20, 4, 1, 149, 82, 16]
