Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
CST26	II	320416	321609	[320432, 320555, 320732, 320750, 320773, 320777, 320779, 320817, 320975, 321040, 321067, 321121, 321129, 321152, 321154, 321177, 321212, 321216, 321355, 321364, 321403, 321504, 321517, 321529]	[309, 1, 15, 1, 40, 35, 3, 2, 38, 4, 53, 14, 42, 8, 19, 1, 15, 141, 68, 27, 16, 1, 28, 234]
QDR3	II	321876	323945	[321921, 321932, 321944, 321954, 321954, 321967, 321972, 321981, 322023, 322059, 322095, 322097, 322159, 322185, 322232, 322246, 322279, 322300, 322350, 322468, 322504, 322532, 322560, 322615, 322827, 322850, 322898, 322898, 322902, 322964, 322964, 322968, 322972, 323043, 323078, 323142, 323162, 323188, 323191, 323235, 323361, 323450, 323467, 323592, 323608, 323635, 323642, 323703, 323776, 323795, 323797, 323802, 323805, 323805, 323838, 323866, 323869, 323871, 323886, 323940, 323941, 323943]	[64, 4, 3, 1, 23, 2, 27, 13, 1, 2, 4, 130, 136, 1, 518, 36, 5, 134, 16, 16, 42, 3, 1, 22, 2, 14, 6, 1, 56, 4, 1, 46, 18, 16, 49, 3, 15, 13, 1, 6, 2, 1, 3, 65, 12, 27, 47, 95, 23, 1, 3, 137, 4, 45, 1, 7, 1, 7, 65, 1, 1, 2]
TCM62	II	324341	326059	[324365, 324371, 324374, 324379, 324394, 324422, 324428, 324453, 324498, 324608, 324627, 324653, 324659, 324713, 324731, 324749, 324752, 324820, 324823, 325009, 325139, 325281, 325338, 325355, 325371, 325392, 325407, 325437, 325617, 325659, 325664, 325665, 325671, 325691, 325697, 325712, 325713, 325718, 325735, 325801, 325813, 325836, 325991, 326009, 326019, 326022, 326038, 326052, 326059]	[82, 12, 110, 1, 236, 192, 5, 4, 1, 44, 195, 33, 74, 138, 95, 1, 122, 9, 59, 24, 1, 57, 1, 5, 9, 42, 2, 12, 124, 5, 142, 9, 32, 1, 198, 1, 1, 27, 41, 2, 10, 15, 1, 4, 17, 1, 5, 63, 2]
GIP1	II	328173	330092	[328205, 328230, 328236, 328267, 328270, 328444, 328514, 328546, 328553, 328557, 328648, 328714, 328721, 328784, 328789, 328819, 328856, 328861, 328866, 328890, 328923, 328985, 329016, 329132, 329164, 329212, 329320, 329343, 329422, 329439, 329452, 329464, 329504, 329562, 329591, 329608, 329618, 329677, 329728, 329759, 329763, 329818, 329819, 329830, 329881, 329907, 330006, 330010]	[27, 12, 21, 11, 18, 71, 57, 1, 20, 14, 1, 1, 150, 3, 45, 7, 10, 8, 95, 77, 21, 11, 37, 32, 1, 88, 2, 5, 136, 1, 1, 75, 1, 14, 69, 26, 39, 46, 65, 17, 12, 18, 346, 86, 123, 220, 21, 2]
ZTA1	II	330507	331511	[330571, 330580, 330594, 330674, 330739, 330748, 330757, 330779, 330864, 330919, 330923, 330938, 331021, 331103, 331386, 331405, 331415, 331466]	[2, 4, 71, 3, 16, 72, 3, 8, 3, 13, 26, 1, 21, 74, 48, 1, 98, 1]
FMP23	II	331833	332360	[331837, 331842, 331857, 331860, 331921, 331938, 331960, 331986, 331991, 332086, 332110, 332113, 332123, 332132, 332157, 332159, 332160, 332162, 332168, 332182, 332209, 332270, 332271, 332274, 332281, 332284, 332284, 332286, 332307, 332315, 332316, 332318, 332320]	[85, 374, 17, 26, 2, 69, 56, 3, 6, 6, 1, 13, 31, 1, 459, 213, 1, 40, 65, 300, 45, 1, 30, 8, 226, 424, 32, 2, 5, 94, 1, 2, 46]
RPS11B	II	332831	333812	[333034, 333107, 333114, 333167, 333250, 333255, 333283, 333354, 333403, 333480, 333561]	[1, 1, 9, 2, 171, 47, 6, 158, 5, 99, 1]
REB1	II	334386	336818	[334531, 334534, 334705, 335096, 335100, 335203, 335279, 335283, 335424, 335427, 335448, 335454, 335743, 335951, 335954, 335959, 335959, 335979, 336079, 336080, 336139, 336141, 336144, 336210, 336224, 336331, 336336, 336539, 336542, 336546, 336694, 336702, 336721, 336722, 336726]	[1, 7, 17, 39, 1, 1, 30, 193, 22, 1, 1, 4, 6, 1, 344, 2, 6, 1, 5, 1, 2, 1, 40, 1, 10, 8, 77, 12, 78, 1, 1, 329, 26, 1, 173]
REG2	II	337183	338199	[337193, 337196, 337310, 337326, 337329, 337346, 337353, 337357, 337396, 337475, 337478, 337504, 337576, 337578, 337654, 337666, 337667, 337671, 337783, 337854, 337865, 337987, 338082, 338116, 338131, 338151]	[61, 4, 49, 14, 7, 128, 113, 14, 16, 57, 72, 11, 2, 29, 3, 4, 4, 2, 12, 9, 139, 4, 22, 237, 8, 1]
YBR051W	II	337988	338338	[338082, 338116, 338131, 338151, 338217, 338248, 338268, 338277, 338300, 338325, 338327, 338330, 338338]	[22, 237, 8, 1, 20, 10, 1, 2, 9, 27, 1, 1, 1]
RFS1	II	338720	339352	[338732, 338789, 338801, 338822, 338836, 338885, 338914, 338937, 338949, 338953, 338979, 339015, 339061, 339099, 339173, 339237, 339238, 339255, 339265, 339269, 339279, 339291, 339302, 339325, 339330]	[242, 91, 3, 86, 59, 221, 3, 1, 22, 26, 2, 1, 190, 1, 1, 8, 22, 4, 15, 10, 38, 32, 20, 10, 11]
YBR053C	II	339675	340751	[339676, 339702, 339752, 339757, 339780, 339828, 339845, 339873, 339930, 339936, 339990, 340027, 340034, 340131, 340142, 340146, 340194, 340294, 340299, 340310, 340332, 340435, 340450, 340511, 340632, 340636, 340639, 340644, 340648, 340680, 340691]	[26, 72, 2, 4, 1, 4, 14, 703, 1, 1, 160, 9, 64, 9, 7, 8, 56, 2, 1, 33, 5, 1, 2, 47, 1, 54, 270, 62, 240, 25, 7]
YRO2	II	343101	344135	[343132, 343132, 343236, 343259, 343273, 343289, 343393, 343395, 343442, 343477, 343492, 343496, 343518, 343681, 343689, 343732, 343742, 343750, 343756, 343774, 343785, 343813, 343841, 343845, 343867, 343872, 343918, 343938, 343976, 343989, 344046, 344049, 344063, 344108, 344116, 344119]	[77, 2, 3, 88, 1, 1, 40, 15, 25, 191, 82, 1, 657, 16, 1, 4, 2, 1, 389, 5, 86, 26, 26, 22, 23, 11, 41, 438, 10, 9, 19, 56, 28, 9, 137, 2]
PRP6	II	344602	347301	[344602, 344616, 344633, 344652, 344665, 344669, 344675, 344677, 344683, 344685, 344692, 344713, 344727, 344732, 344746, 344749, 344776, 344782, 344798, 344889, 344894, 344900, 344908, 344952, 345135, 345156, 345359, 345365, 345421, 345774, 345779, 345843, 346190, 346195, 346594, 347277, 347282]	[12, 57, 19, 13, 94, 9, 3, 22, 217, 11, 1, 1, 41, 1, 7, 5, 35, 2, 16, 42, 211, 1, 282, 48, 9, 7, 4, 20, 104, 72, 4, 67, 4, 11, 8, 2, 1]
YBR056W	II	347879	349384	[347892, 347960, 347988, 347991, 348054, 348058, 348180, 348250, 348269, 348273, 348274, 348283, 348303, 348306, 348408, 348410, 348411, 348415, 348431, 348447, 348560, 348587, 348675, 348690, 348700, 348760, 348766, 348844, 348847, 348848, 348852, 348896, 348976, 348981, 349053, 349054, 349058, 349059, 349089, 349272, 349339, 349345, 349359, 349368]	[3, 211, 12, 146, 58, 1, 192, 29, 174, 1, 2, 30, 169, 1, 11, 13, 3, 72, 10, 3, 91, 70, 1, 4, 1, 1, 2, 1, 1, 55, 243, 13, 24, 28, 256, 56, 75, 1, 140, 4, 2, 61, 7, 23]
YBR056W-A	II	351255	351455	[351305, 351340, 351348, 351351, 351353, 351363, 351364, 351375, 351423, 351428, 351447]	[69, 81, 97, 14, 1, 13, 5, 13, 16, 20, 1]
YBR056C-B	II	351293	351451	[351305, 351340, 351348, 351351, 351353, 351363, 351364, 351375, 351423, 351428, 351447]	[69, 81, 97, 14, 1, 13, 5, 13, 16, 20, 1]
MUM2	II	352193	353293	[352211, 352230, 352321, 352513, 352517, 352586, 352610, 352625, 352758, 352847, 352893, 352913, 352924, 352928, 352957, 352962, 353039, 353043, 353044, 353110, 353111, 353113, 353114, 353115, 353251, 353266, 353272, 353273, 353287]	[2, 321, 2, 7, 1, 2, 13, 177, 2, 1, 4, 16, 30, 1, 54, 1, 51, 105, 2, 1, 38, 3, 3, 473, 150, 446, 12, 1, 91]
UBP14	II	353672	356017	[353714, 353884, 353891, 353995, 354000, 354009, 354016, 354041, 354113, 354119, 354196, 354316, 354320, 354342, 354509, 354671, 354674, 354789, 354794, 354896, 354900, 354947, 355040, 355044, 355045, 355106, 355250, 355255, 355267, 355270, 355271, 355340, 355349, 355380, 355407, 355704, 355849, 355920, 355926, 355939, 355960]	[66, 143, 1, 464, 1, 254, 68, 76, 1, 30, 7, 7, 2, 1, 26, 3, 11, 10, 20, 75, 4, 93, 79, 4, 1, 31, 120, 18, 9, 1, 61, 3, 112, 365, 3, 6, 10, 3, 2, 74, 43]
TSC3	II	356324	356566	[356333, 356390]	[3, 2]
AKL1	II	356861	360187	[356885, 356893, 356897, 356903, 356911, 356915, 356917, 356925, 356928, 356943, 356951, 356982, 356990, 357091, 357114, 357136, 357143, 357186, 357191, 357193, 357194, 357258, 357301, 357302, 357304, 357305, 357306, 357306, 357389, 357482, 357528, 357553, 357624, 357886, 357964, 358012, 358015, 358194, 358217, 358249, 358297, 358356, 358575, 358585, 358696, 358700, 358875, 358918, 358922, 359079, 359291, 359561, 359571, 359641, 359654, 359716, 359736, 359925, 359991, 359994, 360001, 360014, 360029, 360045, 360135, 360183]	[166, 1, 1, 39, 5, 152, 11, 6, 69, 83, 14, 7, 1, 84, 12, 22, 17, 1, 2, 76, 60, 10, 262, 1, 2, 23, 1, 1, 163, 2, 58, 1, 2, 4, 139, 40, 1, 83, 8, 16, 45, 47, 13, 14, 2, 55, 56, 1, 8, 2, 13, 1, 8, 14, 3, 16, 6, 59, 4145, 6, 44, 15, 257, 5, 7, 1]
ORC2	II	360652	362514	[361108, 361111, 361116, 361303, 361317, 361321, 361376, 361434, 361725, 361730, 361962, 361966, 362169, 362239, 362321, 362327, 362330, 362353, 362421, 362473, 362477, 362512]	[32, 37, 1, 13, 72, 3, 10, 6, 29, 6, 4, 35, 7, 88, 68, 199, 8, 36, 1, 1, 402, 16]
TRM7	II	364787	365719	[364793, 364799, 364866, 364867, 364872, 364909, 364912, 364913, 364952, 364978, 365070, 365149, 365224, 365232, 365259, 365316, 365442, 365443, 365444, 365446, 365447, 365548, 365549, 365550, 365554, 365595, 365650]	[10, 1, 15, 1, 61, 3, 1, 4, 199, 16, 35, 17, 18, 40, 30, 9, 1, 5, 2, 188, 56, 2, 4, 19, 213, 45, 76]
YBR062C	II	365976	366600	[366011, 366073, 366092, 366149, 366165, 366182, 366293, 366462, 366481, 366498, 366523, 366551]	[2, 2, 4, 76, 180, 90, 356, 31, 33, 4, 12, 121]
YBR063C	II	366970	368184	[367048, 367060, 367068, 367140, 367241, 367384, 367387, 367418, 367505, 367510, 367542, 367545, 367588, 367688, 367813, 367944, 367970, 367973, 367979, 368019, 368128, 368142, 368164]	[75, 41, 20, 7, 25, 191, 1, 15, 4, 10, 13, 2, 9, 31, 20, 52, 1, 24, 28, 2, 1, 22, 6]
YBR064W	II	367763	368191	[367813, 367944, 367970, 367973, 367979, 368019, 368128, 368142, 368164]	[20, 52, 1, 24, 28, 2, 1, 22, 6]
ECM2	II	368584	369678	[368596, 368624, 368628, 368763, 368765, 368768, 368776, 368852, 368901, 368939, 369042, 369108, 369112, 369224, 369240, 369296, 369441, 369449, 369463, 369550, 369577, 369618, 369630, 369646]	[71, 1, 2, 1, 24, 39, 120, 115, 11, 19, 4, 15, 23, 12, 52, 20, 261, 2, 119, 7, 4, 13, 18, 4]
NRG2	II	370037	370699	[370084, 370092, 370096, 370101, 370109, 370231, 370293, 370301, 370304, 370319, 370338, 370395, 370413, 370425, 370430, 370436, 370447, 370447, 370451, 370458, 370476, 370487, 370502, 370506, 370508, 370509, 370512, 370516, 370526, 370550, 370689]	[1, 2, 69, 1, 7, 23, 218, 1, 21, 139, 130, 1, 17, 3, 15, 2, 10, 5, 63, 3, 12, 4, 321, 4, 2, 8, 32, 8, 18, 1, 58]
TIP1	II	372103	372735	[372103, 372196, 372264, 372320, 372331, 372352, 372452, 372510, 372535, 372539, 372614, 372645, 372682, 372722]	[3, 2, 36, 1, 210, 1, 175, 5, 1, 32, 4, 3, 75, 1]
BAP2	II	373861	375690	[373862, 373866, 373867, 373873, 373901, 373930, 374054, 374063, 374083, 374090, 374128, 374130, 374152, 374199, 374215, 374223, 374283, 374285, 374289, 374301, 374314, 374323, 374335, 374338, 374369, 374414, 374453, 374457, 374457, 374490, 374496, 374506, 374531, 374544, 374549, 374579, 374582, 374584, 374601, 374606, 374612, 374616, 374652, 374672, 374759, 374787, 374795, 374865, 374884, 374887, 374892, 374907, 375143, 375306, 375313, 375322, 375390, 375393, 375397, 375404, 375437, 375532, 375597, 375665]	[1, 146, 1, 191, 44, 1, 3, 10, 10, 4, 4, 40, 17, 27, 345, 24, 7, 1, 5, 3, 171, 15, 33, 1, 111, 255, 231, 1, 4, 1, 1, 169, 1, 39, 13, 80, 1, 3, 1, 27, 19, 23, 1, 1, 5, 1, 133, 26, 7, 25, 1, 12, 4, 91, 176, 14, 35, 1, 256, 1, 29, 10, 12, 40]
TAT1	II	376574	378433	[376576, 376699, 376724, 376774, 376806, 376864, 376868, 376938, 376942, 376942, 376943, 376991, 377003, 377007, 377032, 377163, 377293, 377333, 377362, 377376, 377445, 377449, 377522, 377534, 377544, 377568, 377659, 377664, 377700, 377700, 377724, 377896, 377998, 378019, 378020, 378024, 378077, 378105, 378127, 378131, 378134, 378135, 378186, 378190, 378330, 378361, 378365, 378371, 378384, 378421, 378432]	[1, 37, 36, 22, 3, 18, 39, 87, 1, 3, 1, 17, 2, 16, 23, 122, 29, 8, 114, 2, 1, 10, 465, 3, 3, 58, 154, 11, 16, 20, 111, 4, 2, 3, 6, 3, 153, 25, 14, 35, 1, 32, 3, 119, 10, 128, 1, 6, 2, 375, 2]
ALG14	II	379221	379934	[379246, 379581, 379747, 379750, 379932, 379932, 379934]	[5, 10, 41, 1, 2, 1, 2]
YBR071W	II	380411	381046	[380421, 380421, 380469, 380473, 380477, 380484, 380488, 380526, 380530, 380571, 380592, 380603, 380609, 380653, 380659, 380663, 380673, 380678, 380727, 380798, 380802, 380846, 380890, 380913, 380914, 380973, 380996, 381002, 381009, 381012, 381013, 381035, 381039]	[72, 1, 1, 276, 1, 4, 1, 4, 146, 1, 16, 179, 74, 1, 40, 1, 49, 38, 9, 21, 14, 1, 238, 1, 90, 2, 2, 1, 99, 9, 81, 6, 121]
HSP26	II	382030	382674	[382034, 382036, 382083, 382106, 382109, 382109, 382114, 382118, 382145, 382146, 382146, 382150, 382166, 382211, 382216, 382223, 382241, 382258, 382271, 382343, 382365, 382369, 382379, 382395, 382395, 382429, 382445, 382476, 382503, 382527, 382546, 382629, 382660, 382664]	[8, 15, 690, 1, 24, 119, 1, 51, 2, 1, 611, 554, 83, 66, 9, 15, 16, 13, 21, 11, 143, 97, 2, 5, 2, 2, 4, 3, 202, 7, 19, 50, 46, 17]
YBR072C-A	II	382860	383021	[382896, 382903, 382908, 382920, 382923, 382928, 382933, 382939, 382948, 382949, 382950, 382951, 382965, 382971, 382986, 383000, 383001, 383019, 383019]	[5, 1, 3, 1, 1, 3, 44, 3, 7, 1, 3, 1, 22, 178, 1, 1, 75, 49, 2]
RDH54	II	383112	385988	[383150, 383154, 383270, 383312, 383319, 383367, 383440, 383476, 383558, 383580, 383586, 383627, 383697, 383747, 383844, 383850, 383976, 384027, 384033, 384236, 384358, 384430, 384505, 384555, 384634, 384785, 384911, 384952, 384974, 384982, 385032, 385036, 385073, 385130, 385158, 385230, 385234, 385361, 385362, 385652, 385655, 385684, 385763, 385805, 385873, 385968, 385980]	[29, 1, 25, 30, 20, 4, 6, 1, 439, 1, 8, 1, 74, 1, 176, 3, 1, 48, 27, 12, 187, 60, 1, 3, 2, 4, 61, 58, 1, 22, 2, 30, 3, 16, 8, 24, 1, 55, 57, 7, 170, 534, 6, 6, 1, 162, 95]
PFF1	II	386286	389216	[386308, 386383, 386391, 386398, 386402, 386529, 386532, 386537, 386540, 386570, 386597, 386613, 386618, 386700, 386768, 386775, 386795, 386801, 386896, 386904, 386923, 386930, 387135, 387138, 387141, 387469, 387499, 387816, 387853, 387948, 388041, 388045, 388102, 388108, 388140, 388172, 388176, 388191, 388201, 388204, 388237, 388237, 388242, 388298, 388322, 388326, 388417, 388506, 388508, 388509, 388510, 388565, 388570, 388581, 388700, 388713, 388729, 388733, 388760, 388861, 388899, 388920, 389050]	[2, 44, 40, 148, 74, 2, 7, 1, 6, 80, 176, 2, 28, 1, 6, 10, 1, 11, 6, 18, 69, 6, 29, 1, 3, 7, 12, 60, 3, 3, 19, 6, 5, 1, 31, 4, 10, 1, 1, 399, 5, 1, 4, 13, 9, 4, 106, 47, 1, 1, 54, 82, 102, 164, 3, 27, 2, 4, 157, 9, 1, 3, 7]
ECM8	II	390227	391291	[390319, 390393, 390396, 390509, 390513, 390555, 390565, 390566, 390573, 390578, 390581, 390599, 390630, 390636, 390639, 390641, 390643, 390648, 390665, 390687, 390715, 390724, 390728, 390768, 390782, 390785, 390910, 390919, 390940, 391024, 391035, 391038, 391065, 391071, 391078, 391082, 391121, 391140, 391148, 391231, 391286, 391287]	[60, 14, 1, 285, 63, 145, 91, 269, 328, 21, 3, 48, 18, 37, 166, 1, 11, 1, 19, 1, 78, 83, 5, 1, 21, 6, 22, 118, 44, 16, 42, 7, 3, 110, 2, 37, 6, 91, 14, 35, 103, 99]
YBR076C-A	II	391351	391617	[391372, 391455, 391464, 391470, 391501, 391540, 391551, 391557, 391564, 391568, 391572, 391578, 391582, 391591, 391595, 391598, 391611, 391615]	[92, 136, 1, 154, 25, 1, 39, 43, 124, 8, 621, 31, 118, 186, 34, 6, 6, 1]
SLM4	II	391805	392293	[391841, 391856, 391889, 391940, 391993, 392012, 392057, 392157, 392186, 392217, 392226, 392291, 392292]	[21, 1, 1, 8, 90, 1, 6, 3, 31, 16, 1, 6, 1]
ECM33	II	393123	394742	[393340, 393378, 393472, 393538, 393771, 393774, 393828, 394702]	[2, 27, 36, 9, 1, 12, 3, 1]
RPG1	II	395383	398277	[395389, 395411, 395423, 395447, 395572, 395637, 395751, 395897, 395938, 395954, 395959, 396109, 396197, 396203, 396234, 396235, 396239, 396415, 396423, 396428, 396455, 396460, 396547, 396550, 396554, 396555, 396641, 396643, 396646, 396649, 396799, 396828, 396829, 396832, 397239, 397243, 397392, 397392, 397396, 397502, 397506, 397506, 397564, 397567, 397856, 398037, 398181, 398185]	[102, 55, 19, 2, 2, 121, 7, 3, 45, 3, 7, 43, 1, 53, 6, 1, 13, 66, 74, 5, 101, 1, 1, 1, 1, 1, 1, 193, 1, 112, 28, 33, 25, 1, 47, 15, 25, 1, 102, 28, 1, 2, 1, 32, 122, 16, 12, 1]
SEC18	II	398614	400890	[398655, 398659, 398788, 398793, 398899, 398903, 398906, 399100, 399739, 400205, 400214, 400411, 400416, 400489, 400824]	[44, 17, 3, 22, 5, 41, 8, 1, 11, 4, 18, 1, 18, 38, 2]
SPT7	II	401253	405251	[401262, 401279, 401282, 401287, 401319, 401339, 401423, 401427, 401477, 401482, 401561, 401777, 402085, 402088, 402093, 402173, 402238, 402338, 402341, 402369, 402476, 402606, 402610, 402781, 403104, 403107, 403112, 403152, 403190, 403196, 403200, 403547, 403658, 403695, 403798, 404084, 404145, 404183, 404480, 404484, 404675, 404679, 404783, 404786, 404787, 404891, 404968, 404972, 405080, 405143, 405155, 405156, 405161]	[1, 2, 20, 1, 16, 2, 51, 184, 5, 73, 16, 75, 1, 55, 23, 159, 136, 3, 2, 2, 37, 1, 14, 30, 2, 4, 3, 2, 13, 5, 1, 2, 75, 1, 17, 18, 19, 9, 13, 40, 11, 39, 14, 1, 3, 137, 79, 2, 76, 1, 103, 1, 61]
UBC4	II	406628	407169	[406651, 406662, 406731, 406734, 406798, 406802, 406807, 406870, 406877, 406885, 406908, 406912, 406928, 406949, 406956, 406963, 406988, 407015, 407021, 407040, 407045, 407115, 407130, 407134, 407167]	[8, 26, 15, 215, 24, 8, 1, 83, 291, 75, 17, 8, 2, 11, 82, 1, 41, 36, 11, 88, 1, 1, 3, 187, 41]
TEC1	II	409169	410629	[409206, 409274, 409287, 409291, 409302, 409307, 409315, 409318, 409338, 409341, 409345, 409371, 409428, 409436, 409486, 409488, 409507, 409538, 409551, 409557, 409559, 409564, 409569, 409586, 409674, 409747, 410035, 410091, 410143, 410160, 410165, 410250, 410285, 410290, 410325, 410365, 410395, 410455, 410459, 410500, 410601, 410610, 410612, 410616, 410617]	[19, 3, 29, 1, 38, 3, 30, 2, 2, 4, 52, 38, 26, 2, 9, 2, 18, 4, 1, 1, 4, 23, 30, 80, 1, 2, 163, 203, 37, 15, 1, 8, 20, 8, 1, 39, 2, 21, 181, 12, 1, 29, 68, 105, 1]
MIS1	II	411054	413981	[411092, 411106, 411109, 411144, 411146, 411151, 411308, 411333, 411429, 411429, 411433, 411471, 411492, 411569, 411581, 411683, 412112, 412141, 412311, 412533, 412537, 412616, 412620, 412886, 412904, 412908, 412955, 413025, 413073, 413159, 413197, 413279, 413284, 413291, 413294, 413299, 413516, 413517, 413518, 413521, 413574, 413578, 413656, 413684, 413699, 413747, 413794, 413796, 413799, 413850, 413938]	[1, 81, 1, 32, 1, 17, 19, 45, 97, 1, 20, 333, 4, 51, 3, 1, 3, 33, 29, 9, 12, 1, 37, 67, 8, 9, 14, 49, 1, 85, 83, 1, 440, 1, 28, 382, 1, 12, 1, 87, 38, 3, 25, 50, 530, 93, 2, 2, 71, 266, 33]
RPL19A	II	414186	415261	[414205, 414321, 414357, 414389, 414392, 414467, 414470, 414473, 414487, 414556, 414584, 414684, 414745, 414764, 414767, 414820, 414828, 414865, 414870, 415015, 415078, 415084]	[19, 7, 2, 12, 9, 21, 1, 1, 4, 24, 1, 23, 14, 63, 1, 11, 109, 15, 218, 4, 1, 33]
AAC3	II	415983	416906	[415986, 415995, 416069, 416080, 416165, 416232, 416346, 416511, 416528, 416675, 416681, 416764, 416863, 416904]	[3, 1, 16, 10, 21, 22, 53, 65, 2, 1, 5, 254, 9, 1]
YBR085C-A	II	418907	419164	[418993, 418997, 418998, 418998, 419001, 419016, 419047, 419062, 419068, 419081, 419094]	[49, 3, 2, 10, 1, 5, 108, 16, 1, 55, 1]
IST2	II	420201	423041	[420227, 420288, 420297, 420305, 420436, 420442, 420451, 420493, 420587, 420649, 420708, 420713, 420852, 420930, 420935, 420960, 421035, 421055, 421074, 421085, 421169, 421236, 421271, 421389, 421447, 421473, 421595, 421712, 421908, 421980, 421994, 421995, 421996, 421998, 422002, 422005, 422055, 422345, 422362, 422406, 422553, 422643, 422657, 422760, 422801, 422868, 422906, 422909, 422911, 422913, 422946, 423014, 423018]	[26, 2, 5, 12, 79, 32, 9, 163, 1, 2, 81, 1, 113, 50, 12, 12, 5, 12, 6, 10, 95, 3, 28, 3, 69, 6, 6, 2, 334, 14, 6, 1, 5, 129, 1, 7, 103, 3, 3, 6, 5, 1, 3, 4, 98, 3, 159, 1, 1, 134, 42, 3, 3]
RFC5	II	423765	424829	[424053, 424554, 424829]	[38, 6, 13]
POL30	II	424990	425766	[425166, 425236, 425241, 425557]	[16, 1, 68, 20]
YBR089W	II	425183	425782	[425236, 425241, 425557]	[1, 68, 20]
NHP6B	II	426190	426489	[426192, 426194, 426216, 426230, 426241, 426329, 426345, 426361, 426424, 426465]	[1, 1, 17, 4, 313, 16, 4, 13, 52, 1]
YBR090C	II	426333	427058	[426345, 426361, 426424, 426465, 426506, 426521, 426529, 426569, 426575, 426590, 426597, 426755, 426794, 426805, 426819, 426823, 426837, 426837, 426844, 426845, 426852, 426855, 426862, 426863, 426872, 426877, 426879, 426887, 426893, 426896, 426901, 426907, 426911, 426917, 426918, 426922, 426929, 426938, 426941, 426946, 426946, 426949, 426956, 426958, 426961, 426964, 426971, 426975, 426980, 426983, 427007, 427010, 427032, 427056]	[4, 13, 52, 1, 1, 2, 27, 6, 28, 18, 157, 6, 1, 59, 51, 34, 5, 2, 14, 7, 2, 42, 2, 3, 28, 1, 10, 12, 9, 4, 17, 12, 9, 6, 25, 25, 3, 2, 22, 6, 23, 29, 11, 30, 12, 12, 24, 2, 2, 2, 1, 16, 9, 48]
TIM12	II	427155	427484	[427321]	[16]
PHO3	II	427698	429101	[427846, 427878, 427995, 428007, 428010, 428012, 428018, 428072, 428201, 428203, 428210, 428240, 428286, 428299, 428304, 428316, 428321, 428442, 428468, 428500, 428503, 428574, 428592, 428629, 428753, 428796, 428796, 428831, 428887, 428923, 429049]	[43, 9, 42, 51, 1, 3, 3, 212, 1, 31, 154, 109, 1, 1, 97, 3, 12, 2, 1, 5, 1, 12, 2, 349, 1, 225, 58, 175, 3, 1, 2]
PHO5	II	429548	430951	[429555, 429857, 429868, 429919, 430061, 430141, 430193, 430277, 430300, 430420, 430424, 430425, 430427, 430475, 430479, 430603, 430646, 430646, 430677, 430678, 430680, 430682, 430685, 430726, 430730, 430732, 430770]	[15, 43, 42, 5, 64, 10, 29, 136, 23, 288, 9, 5, 5, 171, 26, 77, 1, 76, 12, 1, 2, 60, 1, 12, 2, 1, 93]
PBY1	II	432036	434297	[432075, 432079, 432079, 432092, 432095, 432106, 432121, 432138, 432146, 432412, 432420, 432424, 432429, 432489, 432492, 432607, 432612, 432656, 432657, 432661, 432792, 432798, 432799, 432901, 432918, 432935, 432939, 433087, 433109, 433234, 433254, 433262, 433383, 433462, 433491, 433515, 433619, 433632, 433666, 433810, 433822, 433866, 433880, 433995, 434010, 434156, 434177, 434184, 434187, 434188, 434230, 434231, 434237, 434242, 434249, 434253, 434260, 434262, 434270, 434274, 434288]	[25, 1, 3, 24, 1, 1, 239, 58, 22, 4, 7, 2, 102, 25, 210, 26, 1, 1, 1, 38, 160, 7, 5, 3, 8, 1, 4, 3, 12, 21, 1, 5, 32, 7, 1, 19, 69, 62, 119, 9, 7, 31, 2, 15, 4, 15, 54, 5, 43, 22, 31, 152, 2, 33, 19, 4, 18, 19, 15, 1, 105]
RXT2	II	434406	435698	[434420, 434424, 434433, 434456, 434459, 434459, 434460, 434494, 434514, 434518, 434844, 435039, 435559, 435562]	[22, 1, 243, 7, 1, 6, 3, 17, 19, 3, 15, 10, 8, 2]
YBR096W	II	436021	436713	[436033, 436055, 436058, 436069, 436070, 436108, 436161, 436267, 436277, 436313, 436365, 436632, 436636]	[6, 12, 75, 1, 17, 16, 119, 8, 1, 228, 231, 187, 1]
VPS15	II	436951	441315	[437072, 437223, 437247, 437383, 437384, 437387, 438337, 438341, 438681, 438685, 438979, 439087, 439134, 439465, 439466, 439469, 439490, 439599, 439600, 439622, 439635, 439744, 439837, 439860, 439941, 439954, 439965, 440139, 440140, 440143, 440255, 440290, 440332, 440355, 440359, 440641, 440644, 440645, 440790, 440844, 440880, 440995, 441029, 441037, 441137, 441157, 441193, 441197, 441223, 441245]	[21, 3, 3, 5, 1, 82, 42, 1, 28, 1, 1, 57, 1, 6, 1, 49, 6, 34, 20, 3, 90, 6, 21, 11, 36, 27, 130, 36, 125, 3, 5, 13, 1, 13, 32, 117, 1, 2, 30, 3, 9, 10, 92, 3, 222, 18, 14, 33, 5, 20]
